snapshot_t,lookbacktime,Rcenters,nparticles,amp1,amp2,phase1,phase2
872.0,1.9346405898490333,30.5,284.0,3.144849442728381e-14,2.825464152819183e-14,-0.4885512511458183,-2.42875296355544
872.0,1.9346405898490333,31.5,292.0,3.547167856527165e-14,3.1554194417828664e-14,-0.4959492071489069,-2.589328023065799
872.0,1.9346405898490333,32.5,316.0,4.127491182489004e-14,3.396555477196805e-14,-0.5482001470528711,-2.5111795251165003
872.0,1.9346405898490333,33.5,324.0,4.510065166646413e-14,3.5210438247044357e-14,-0.5680764572543635,-2.514988432074478
872.0,1.9346405898490333,34.5,324.0,4.679232707487047e-14,3.5356409050390046e-14,-0.5965701503259631,-2.621310891457398
872.0,1.9346405898490333,35.5,348.0,5.152397770667923e-14,4.196689188447021e-14,-0.631425758395948,-2.784245433078445
872.0,1.9346405898490333,36.5,352.0,5.366860946812683e-14,4.3044786519185645e-14,-0.6554044652374427,-2.8607329899688616
872.0,1.9346405898490333,37.5,372.0,6.078990694324867e-14,4.525161035844774e-14,-0.6829988098725918,-2.938172156330905
872.0,1.9346405898490333,38.5,372.0,6.587349386544135e-14,4.861664803033124e-14,-0.7154828055783182,-3.033894408844868
872.0,1.9346405898490333,39.5,340.0,6.538609337450739e-14,4.812560809597054e-14,-0.7316726746357199,-3.127498545332355
875.0,1.883050037737778,0.5,4.0,6.067831226088338e-15,1.815293875583104e-15,1.9884206104221185,1.5707963267948968
875.0,1.883050037737778,1.5,12.0,2.3822575030145748e-14,5.863506349489246e-15,2.229070219832198,-1.8120622771384125
875.0,1.883050037737778,2.5,28.0,5.32739688139955e-14,1.4099701685314991e-14,2.1922574294385972,-2.2385752035676427
875.0,1.883050037737778,3.5,36.0,5.874183114965155e-14,1.2240908984342808e-14,2.2354221916832535,-2.140602065068602
875.0,1.883050037737778,4.5,40.0,5.052160576129136e-14,5.607681135633724e-15,2.2867235496681086,-2.093997526962175
875.0,1.883050037737778,5.5,52.0,4.548260309315475e-14,6.918803495919344e-15,2.4072792991441725,-1.9195195156581155
875.0,1.883050037737778,6.5,68.0,4.500356346241563e-14,9.133277576030467e-15,2.317593670561009,-2.4906805334553663
875.0,1.883050037737778,7.5,68.0,3.311670215161657e-14,9.792255687691567e-15,2.2168372340390867,-2.491999275805934
875.0,1.883050037737778,8.5,84.0,3.385641345661824e-14,1.4127103288826489e-14,2.2055149639080196,-2.15042133664792
875.0,1.883050037737778,9.5,92.0,3.003004550391698e-14,1.4137975486768417e-14,2.204034492115701,-1.7331915447169706
875.0,1.883050037737778,10.5,100.0,2.5036838800695044e-14,9.842855410449535e-15,2.170178589947565,-1.6866580665567323
875.0,1.883050037737778,11.5,108.0,2.317297805852963e-14,1.0816289401902978e-14,2.1953700532856266,-1.707005457495651
875.0,1.883050037737778,12.5,120.0,1.9983808032870754e-14,1.45061757923985e-14,2.1156327411113685,-1.7603951181850617
875.0,1.883050037737778,13.5,124.0,1.9436150909814637e-14,1.5632147312377054e-14,2.1075909557353385,-1.6713117271679887
875.0,1.883050037737778,14.5,156.0,2.459883668518413e-14,1.8887957484398288e-14,2.20130530303037,-1.6038549973294958
875.0,1.883050037737778,15.5,132.0,1.9863312042064427e-14,1.2107735390579757e-14,2.177476459795322,-1.5500404324654207
875.0,1.883050037737778,16.5,172.0,2.001875363383697e-14,1.8940246152000536e-14,2.049602493637415,-1.58630291587927
875.0,1.883050037737778,17.5,164.0,1.619631423156572e-14,1.6590141499350362e-14,1.8958274983398837,-1.6803375263791709
875.0,1.883050037737778,18.5,188.0,1.820959498670071e-14,1.676374833384161e-14,1.8444402939116122,-1.7644557642057417
875.0,1.883050037737778,19.5,180.0,1.5990711344194394e-14,1.399681991218376e-14,1.7485936961581245,-1.9022387001635472
875.0,1.883050037737778,20.5,200.0,1.1742958124496834e-14,1.9192599568900406e-14,1.7092050339720477,-1.9045752128937787
875.0,1.883050037737778,21.5,204.0,9.432676272860384e-15,2.061542949311005e-14,1.706371595942459,-1.9657648075492835
875.0,1.883050037737778,22.5,196.0,9.107956795838038e-15,1.955450647999725e-14,1.7566223613982834,-2.0797340951153735
875.0,1.883050037737778,23.5,228.0,1.1536030887241496e-14,2.0772580232689937e-14,1.4262527526405713,-2.1731293417581767
875.0,1.883050037737778,24.5,252.0,1.0986827320960093e-14,2.5113503993289328e-14,1.312502485563682,-2.157313531120065
875.0,1.883050037737778,25.5,252.0,1.35549479381779e-14,2.5409352181339822e-14,0.8601554288734483,-2.210141992924207
875.0,1.883050037737778,26.5,244.0,1.527594883048042e-14,2.387090307442588e-14,0.6391173660987715,-2.252735289442988
875.0,1.883050037737778,27.5,260.0,1.8641841009555674e-14,2.2971785425524036e-14,0.379045736258559,-2.443679637936371
875.0,1.883050037737778,28.5,280.0,2.129149599957323e-14,2.601001521501534e-14,0.04294929230121271,-2.4073745662946076
875.0,1.883050037737778,29.5,300.0,2.4780325767673125e-14,2.918331681841346e-14,-0.17458705292063628,-2.3772214839369186
875.0,1.883050037737778,30.5,284.0,2.6503148561444655e-14,2.651563949210873e-14,-0.2358903187327412,-2.444579508349194
875.0,1.883050037737778,31.5,292.0,2.9612832792965394e-14,2.6674609405379616e-14,-0.34102296986003583,-2.6277453541646016
875.0,1.883050037737778,32.5,316.0,3.509786775840077e-14,2.8235776235003154e-14,-0.42250404909489364,-2.567598292654892
875.0,1.883050037737778,33.5,324.0,3.799099265842639e-14,3.001524872264832e-14,-0.45240996540466616,-2.626021233684226
875.0,1.883050037737778,34.5,324.0,4.055842435265293e-14,3.119938381299313e-14,-0.4775239602468638,-2.690757607962394
875.0,1.883050037737778,35.5,348.0,4.5479334639751356e-14,3.5498077410519636e-14,-0.5135165667151063,-2.8082727754034713
875.0,1.883050037737778,36.5,352.0,4.745449157435559e-14,3.525036880859996e-14,-0.5723115775222297,-2.868200388034973
875.0,1.883050037737778,37.5,372.0,5.614955969781365e-14,3.7377160629220065e-14,-0.6373217359494714,-2.932449367616622
875.0,1.883050037737778,38.5,372.0,6.161961668034553e-14,4.0030054116325105e-14,-0.6777803782616783,-2.9925957707077626
875.0,1.883050037737778,39.5,340.0,6.074587931098454e-14,3.922841256953424e-14,-0.6988042819558266,-3.0753076386239258
877.0,1.8544850560257515,0.5,4.0,4.8716155509471846e-15,1.0484546335585956e-15,2.5954503968069953,-1.570796326794897
877.0,1.8544850560257515,1.5,12.0,2.342390530518387e-14,2.955045259287312e-15,2.4504800370142994,-0.6661860428133286
877.0,1.8544850560257515,2.5,28.0,5.054905323564936e-14,9.335130049565876e-15,2.318301099195887,0.059102614981488916
877.0,1.8544850560257515,3.5,36.0,4.910305120881996e-14,9.350620467974593e-15,2.3498170244247953,0.4971522308895733
877.0,1.8544850560257515,4.5,40.0,4.463656836006924e-14,7.102501429727423e-15,2.2789879583867063,-0.021662688884652163
877.0,1.8544850560257515,5.5,52.0,4.458087313391817e-14,1.026416852496173e-14,2.190202645927278,-0.9343272441423776
877.0,1.8544850560257515,6.5,68.0,4.693583968622327e-14,1.1662185145925944e-14,2.1132990899818522,-1.413382732271384
877.0,1.8544850560257515,7.5,68.0,3.575910708333682e-14,1.067645696947577e-14,2.0758316098401797,-1.1440794556303955
877.0,1.8544850560257515,8.5,84.0,3.574674027449972e-14,5.955491188693542e-15,2.111009937751444,-1.1707402306587062
877.0,1.8544850560257515,9.5,92.0,3.36136203446872e-14,9.518179938262473e-16,2.1214029914602737,-1.3787920308905834
877.0,1.8544850560257515,10.5,100.0,3.733295007955584e-14,4.264281192705159e-15,2.144320940847668,-2.5860627871168234
877.0,1.8544850560257515,11.5,108.0,3.774494064746038e-14,7.914734312272106e-15,2.153177897524569,-2.604101766067486
877.0,1.8544850560257515,12.5,120.0,3.8937204794762337e-14,8.510322703566713e-15,2.109024147935964,-2.0864854574329326
877.0,1.8544850560257515,13.5,124.0,3.713264704055052e-14,9.785448483878607e-15,2.0914975030822247,-1.696141321900491
877.0,1.8544850560257515,14.5,156.0,3.9825784743056114e-14,1.2368069144538496e-14,2.0996769184146595,-1.3903775158360296
877.0,1.8544850560257515,15.5,132.0,2.7790029827698896e-14,9.019140858350362e-15,2.09147386040634,-1.1806665240813874
877.0,1.8544850560257515,16.5,172.0,3.5115438163611014e-14,1.2432946962592699e-14,2.0924758708224225,-1.2135665999013867
877.0,1.8544850560257515,17.5,164.0,2.9480365253275294e-14,1.4186234963070793e-14,2.075237217422617,-1.2022571125273211
877.0,1.8544850560257515,18.5,188.0,2.961909860595418e-14,1.6698890983014406e-14,2.1142414981500735,-1.324096378694018
877.0,1.8544850560257515,19.5,180.0,2.5392024907092208e-14,1.3259789758047926e-14,2.043218812534667,-1.3970580893655107
877.0,1.8544850560257515,20.5,200.0,2.588750693033136e-14,1.6142412495385283e-14,2.1307283689118726,-1.6222447274411735
877.0,1.8544850560257515,21.5,204.0,2.1308290129916305e-14,1.7098564027636998e-14,2.071028714752766,-1.6533284566454856
877.0,1.8544850560257515,22.5,196.0,1.663201363422322e-14,1.7028159550051604e-14,1.9642542010970612,-1.7309024440394019
877.0,1.8544850560257515,23.5,228.0,1.4474631990974105e-14,1.7657987886289358e-14,1.8598478078631184,-1.923175420802799
877.0,1.8544850560257515,24.5,252.0,1.1754797737909196e-14,2.119723344398842e-14,1.7223482902376361,-1.8704390160527307
877.0,1.8544850560257515,25.5,252.0,1.0193231970996597e-14,2.1595026039781277e-14,1.2283696549524896,-1.939963763289102
877.0,1.8544850560257515,26.5,244.0,1.0298266980695618e-14,2.1556486444807044e-14,0.6297912407890011,-2.0307893010888463
877.0,1.8544850560257515,27.5,260.0,1.4752610494075374e-14,2.1249127348292415e-14,0.2587528758300288,-2.216035003992455
877.0,1.8544850560257515,28.5,280.0,1.8157173729017582e-14,2.1653555426031105e-14,-0.11047762026781392,-2.2352418578084188
877.0,1.8544850560257515,29.5,300.0,2.2617381986018362e-14,2.2376977067854e-14,-0.3009618241955738,-2.3179845151330905
877.0,1.8544850560257515,30.5,284.0,2.3854721188340635e-14,2.091034136073608e-14,-0.40206831858813813,-2.4376850928581746
877.0,1.8544850560257515,31.5,292.0,2.593502990414789e-14,2.4391905840044777e-14,-0.38342491599037853,-2.6423938311852244
877.0,1.8544850560257515,32.5,316.0,2.9912583155906586e-14,2.4422794205944518e-14,-0.38954063130408817,-2.6422701125830246
877.0,1.8544850560257515,33.5,324.0,3.4043577389444794e-14,2.5456167286649862e-14,-0.383789090449065,-2.7171522264147514
877.0,1.8544850560257515,34.5,324.0,3.832689197847504e-14,2.788806801832609e-14,-0.443018932769855,-2.8302147611752613
877.0,1.8544850560257515,35.5,348.0,4.8000032359678016e-14,3.472453825327376e-14,-0.509400897851431,-2.9232825710566215
877.0,1.8544850560257515,36.5,352.0,5.127434917678237e-14,3.578227028910001e-14,-0.5666976409770216,-2.947992457797367
877.0,1.8544850560257515,37.5,372.0,5.777324848346278e-14,3.6349234687425885e-14,-0.5991115094751314,-3.0095407846246993
877.0,1.8544850560257515,38.5,372.0,6.04657898553131e-14,3.7941637710319215e-14,-0.6270019726226949,-3.0893188461371923
877.0,1.8544850560257515,39.5,340.0,5.906830686217503e-14,3.799693377230509e-14,-0.6601825846101259,-3.1290797632054317
879.0,1.8257600052573768,0.5,4.0,5.885456274092356e-15,2.10332503613274e-15,2.566961673323341,-1.5707963267948966
879.0,1.8257600052573768,1.5,12.0,2.472729255068336e-14,2.6359458837953926e-15,2.3076092255585783,-0.8358113254944204
879.0,1.8257600052573768,2.5,28.0,5.261454352094416e-14,2.736237349966449e-15,2.1405713989550494,0.6183317615804819
879.0,1.8257600052573768,3.5,36.0,5.2550528180319795e-14,1.5389190908752502e-15,2.1108231380357756,0.7990424417485682
879.0,1.8257600052573768,4.5,40.0,4.879965557087056e-14,2.8461579611964607e-15,2.025811702252902,1.8957659338428714
879.0,1.8257600052573768,5.5,52.0,5.243927023609919e-14,5.3995624836211564e-15,1.9458608021107855,2.2719200873810346
879.0,1.8257600052573768,6.5,68.0,4.847755736587616e-14,4.6659693527924695e-15,1.934611049577577,1.606115899719046
879.0,1.8257600052573768,7.5,68.0,3.851862174144243e-14,1.8596714304920968e-15,2.0748677340736825,2.159116416006255
879.0,1.8257600052573768,8.5,84.0,3.9829116139826625e-14,6.6543293273840216e-15,2.0883706202450605,1.665866601497418
879.0,1.8257600052573768,9.5,92.0,3.818300542322638e-14,1.1845620524813414e-14,2.1070159539508913,1.2739827126259502
879.0,1.8257600052573768,10.5,100.0,4.2718352367711355e-14,7.410541966989635e-15,2.2708572883997777,1.2347790641341008
879.0,1.8257600052573768,11.5,108.0,4.1032116766798814e-14,6.8642829306976834e-15,2.233636008890874,0.9972152436380216
879.0,1.8257600052573768,12.5,120.0,4.102986523646936e-14,4.115358753025965e-15,2.1528393204173564,-0.4163439802867524
879.0,1.8257600052573768,13.5,124.0,3.782437571175593e-14,6.102351830906115e-15,2.0656662978600906,-0.25961735398356606
879.0,1.8257600052573768,14.5,156.0,4.1786160077889155e-14,1.2309969983075471e-14,2.0047940989627295,-0.10253906253534345
879.0,1.8257600052573768,15.5,132.0,3.1735225265182245e-14,8.533775453005747e-15,1.9246708530609689,-0.48081015576051656
879.0,1.8257600052573768,16.5,172.0,3.101808700647313e-14,9.143948467668473e-15,1.8979127846820443,-1.2791305295872708
879.0,1.8257600052573768,17.5,164.0,2.3458619769321383e-14,9.86912007261641e-15,1.7656534202263188,-1.5853521834386548
879.0,1.8257600052573768,18.5,188.0,2.5357458801746136e-14,1.2802896081546938e-14,1.7593150006118585,-1.4637787335291264
879.0,1.8257600052573768,19.5,180.0,2.5721464312033147e-14,1.2781975562846948e-14,1.7142509195212081,-1.0847155883200563
879.0,1.8257600052573768,20.5,200.0,2.3486812261110946e-14,1.6762288982107818e-14,1.7710218881037516,-1.35657137613814
879.0,1.8257600052573768,21.5,204.0,2.152483979663288e-14,1.6622056231248344e-14,1.8699107152227232,-1.3941335123599148
879.0,1.8257600052573768,22.5,196.0,1.7703271090088885e-14,1.5502588823118558e-14,1.8723742516530724,-1.4380659277018304
879.0,1.8257600052573768,23.5,228.0,1.6160697889819997e-14,1.4888726712392837e-14,1.705351819326539,-1.4352550618828521
879.0,1.8257600052573768,24.5,252.0,1.3647588476126828e-14,1.8214469375979815e-14,1.6912651852485325,-1.5819248361342966
879.0,1.8257600052573768,25.5,252.0,9.314235820782027e-15,1.9653297514103444e-14,1.4236387056964734,-1.7761326389217085
879.0,1.8257600052573768,26.5,244.0,7.794267340482159e-15,1.8418396561172986e-14,0.6732076790105512,-1.8688850717399683
879.0,1.8257600052573768,27.5,260.0,1.1857647070450137e-14,1.765424498936395e-14,0.20923005839485345,-1.972657351548594
879.0,1.8257600052573768,28.5,280.0,1.762205312145484e-14,2.056424651078451e-14,-0.11208706041152625,-2.1212724656294637
879.0,1.8257600052573768,29.5,300.0,2.3963792140001273e-14,2.0924383665514488e-14,-0.24461455319209816,-2.2568237310771857
879.0,1.8257600052573768,30.5,284.0,2.640612573834745e-14,2.1465611361980253e-14,-0.33472343447046304,-2.447428966717465
879.0,1.8257600052573768,31.5,292.0,3.194559333648153e-14,2.5609038063308272e-14,-0.3131501565743746,-2.678986203735004
879.0,1.8257600052573768,32.5,316.0,3.545409839418368e-14,2.7228580150738597e-14,-0.3558879577150205,-2.6710224529875037
879.0,1.8257600052573768,33.5,324.0,3.944469816033342e-14,2.7625919827694714e-14,-0.35610594269338663,-2.7462709858158143
879.0,1.8257600052573768,34.5,324.0,4.2451950215655974e-14,2.758824553468719e-14,-0.3976651644470317,-2.7957364728563494
879.0,1.8257600052573768,35.5,348.0,4.9400969266403407e-14,3.240140637033618e-14,-0.4024937406122199,-2.9157166292697356
879.0,1.8257600052573768,36.5,352.0,5.251698976155868e-14,3.241930805177275e-14,-0.44305744860991775,-2.9548593195273214
879.0,1.8257600052573768,37.5,372.0,5.884796577903623e-14,3.2939456204999144e-14,-0.5005222151546286,-3.0229730798018757
879.0,1.8257600052573768,38.5,372.0,6.015407009253909e-14,3.42682802185977e-14,-0.5241248750800348,-3.065162338958763
879.0,1.8257600052573768,39.5,340.0,5.815868630989348e-14,3.4319702594158184e-14,-0.5596261438546062,-3.0942729467012247
881.0,1.796938407859891,0.5,4.0,7.731805504660663e-15,1.448728719782543e-15,2.4512687714246706,1.5707963267948963
881.0,1.796938407859891,1.5,12.0,2.995216940227976e-14,2.5510215063484283e-15,2.18565823546885,1.4129492204014367
881.0,1.796938407859891,2.5,28.0,6.634984770884621e-14,9.141014103015793e-15,2.136980164669778,2.770790392758604
881.0,1.796938407859891,3.5,36.0,6.987867663813127e-14,5.041255115906293e-15,2.145722478658828,-2.583562483789886
881.0,1.796938407859891,4.5,40.0,6.716719145282923e-14,1.2641863576436727e-15,2.0914093758108327,-0.023818134184472713
881.0,1.796938407859891,5.5,52.0,7.498448505353365e-14,6.8282889036365444e-15,2.0530722658016733,1.026265754630744
881.0,1.796938407859891,6.5,68.0,7.953997449744678e-14,4.93931016431625e-15,2.0430692985583083,1.0845771653464042
881.0,1.796938407859891,7.5,68.0,6.067704778756876e-14,7.64678653604028e-15,2.0138150501152516,0.6645717863114712
881.0,1.796938407859891,8.5,84.0,6.332659236208555e-14,8.282786402555894e-15,2.10246353258232,0.5461688231968056
881.0,1.796938407859891,9.5,92.0,5.868572391488982e-14,6.988323293309439e-15,2.1867942910124913,-0.05720602530292782
881.0,1.796938407859891,10.5,100.0,5.522238474131156e-14,7.65174755165366e-15,2.162652827902891,0.060478197838153995
881.0,1.796938407859891,11.5,108.0,5.1283704923949826e-14,1.1881194385038764e-14,2.0581910982952536,-0.03499097873204314
881.0,1.796938407859891,12.5,120.0,4.9227634486274037e-14,1.3790886932336895e-14,2.084504421833704,0.15778170014579582
881.0,1.796938407859891,13.5,124.0,4.279690676699278e-14,1.1017005010017157e-14,2.053450324080585,0.25936480836395454
881.0,1.796938407859891,14.5,156.0,4.574485454607837e-14,1.0276499703820618e-14,2.022299062506377,-0.11175010182348386
881.0,1.796938407859891,15.5,132.0,3.2710262739307803e-14,9.980149628129998e-15,2.0242064342785233,-0.30569808560250683
881.0,1.796938407859891,16.5,172.0,3.7528644769170675e-14,1.0487357927238008e-14,2.0300210630305737,-0.4388287305366382
881.0,1.796938407859891,17.5,164.0,3.267315743297752e-14,1.1947348768428303e-14,1.9228203450785701,-0.5377520889268261
881.0,1.796938407859891,18.5,188.0,3.5963189948692536e-14,1.6278388188220607e-14,1.890495754689113,-0.5267080015426393
881.0,1.796938407859891,19.5,180.0,3.059901406019942e-14,1.6320128601926653e-14,1.8242453320134129,-0.41767991916585484
881.0,1.796938407859891,20.5,200.0,2.939895620035777e-14,1.6122766484507042e-14,1.7799596098466288,-0.7929935401201549
881.0,1.796938407859891,21.5,204.0,2.6442019511741413e-14,1.514845341755415e-14,1.6812274964418716,-1.001142821189994
881.0,1.796938407859891,22.5,196.0,2.3507023145342837e-14,1.2744616553366972e-14,1.6133038703048272,-1.137243166335435
881.0,1.796938407859891,23.5,228.0,2.463317660859354e-14,1.3319690628828702e-14,1.5059967304408746,-1.1604443117082164
881.0,1.796938407859891,24.5,252.0,2.3677792935092196e-14,1.3881966402090621e-14,1.45744976934566,-1.4121371434445795
881.0,1.796938407859891,25.5,252.0,1.901960517516658e-14,1.3938669940921217e-14,1.2514624279163853,-1.68546859124126
881.0,1.796938407859891,26.5,244.0,1.5711620753779736e-14,1.4822005715288612e-14,1.0457255415685467,-1.804045044183573
881.0,1.796938407859891,27.5,260.0,1.6658933035382445e-14,1.4701520305815676e-14,0.7157191228772022,-1.8527598362170883
881.0,1.796938407859891,28.5,280.0,1.6562724010410518e-14,1.895670811253839e-14,0.4272841748627491,-2.014694443907815
881.0,1.796938407859891,29.5,300.0,2.0679676409973945e-14,2.3008226066586678e-14,0.1314275177445709,-2.126521847411737
881.0,1.796938407859891,30.5,284.0,2.407002477256198e-14,2.2479753349179554e-14,0.04246007831647358,-2.193058348456953
881.0,1.796938407859891,31.5,292.0,2.8719072117089645e-14,2.322990675810426e-14,-0.06596522184928859,-2.399896515291475
881.0,1.796938407859891,32.5,316.0,3.308504660380921e-14,2.5512813890066892e-14,-0.18660953644511147,-2.4067173600052634
881.0,1.796938407859891,33.5,324.0,3.895720109642951e-14,2.713528042434426e-14,-0.31345458349814476,-2.4958272839109545
881.0,1.796938407859891,34.5,324.0,4.171547518913928e-14,2.844886951335378e-14,-0.40232153088382994,-2.603174988710712
881.0,1.796938407859891,35.5,348.0,4.754035043134298e-14,3.286653221563255e-14,-0.44144127256793925,-2.809601391032692
881.0,1.796938407859891,36.5,352.0,4.9307560439539334e-14,3.330895441310915e-14,-0.4699684577684972,-2.906894653661952
881.0,1.796938407859891,37.5,372.0,5.5178384411330906e-14,3.352311652794503e-14,-0.4986356480961577,-2.944822454222284
881.0,1.796938407859891,38.5,372.0,5.744116962257159e-14,3.4223859230884035e-14,-0.5410941431394043,-2.9791011207917943
881.0,1.796938407859891,39.5,340.0,5.523174291925699e-14,3.2832418949141037e-14,-0.5773870681557993,-3.0220644620462545
883.0,1.7679578668133151,0.5,4.0,6.515560035225638e-15,1.2441035451360485e-15,2.4782322186108097,-1.5707963267948968
883.0,1.7679578668133151,1.5,12.0,2.958254163129049e-14,5.372629673627927e-15,2.2712289949032827,-2.7195583649107378
883.0,1.7679578668133151,2.5,28.0,6.555121128148686e-14,1.847980354797963e-14,2.1610016004512342,3.1307764094796844
883.0,1.7679578668133151,3.5,36.0,7.112172292902013e-14,1.4256878233218265e-14,2.1260176877695054,2.88162822051292
883.0,1.7679578668133151,4.5,40.0,6.873314495428243e-14,1.0820470896705959e-14,2.17859546610358,3.034919435055088
883.0,1.7679578668133151,5.5,52.0,7.220596600086606e-14,1.0147921615166936e-14,2.174011111569981,-2.8614340313086064
883.0,1.7679578668133151,6.5,68.0,7.58037964904523e-14,7.729883226620202e-15,2.142124640692919,-2.561421625099983
883.0,1.7679578668133151,7.5,68.0,6.133634972479953e-14,1.5065948694697683e-15,2.1500417323776353,-2.4257764971060363
883.0,1.7679578668133151,8.5,84.0,6.2896357509289e-14,3.423025070331311e-15,2.2032574822059634,0.6911486403415911
883.0,1.7679578668133151,9.5,92.0,5.942533744151166e-14,5.669664499863746e-15,2.2434606898896567,0.9096008186964358
883.0,1.7679578668133151,10.5,100.0,5.720941805819753e-14,4.67051667254159e-15,2.2215184109013433,0.4814119965159698
883.0,1.7679578668133151,11.5,108.0,5.36345276932659e-14,4.71471947133133e-15,2.1850426134949665,0.2018938912350617
883.0,1.7679578668133151,12.5,120.0,5.177801664883279e-14,5.496875688633603e-15,2.161190764209779,0.27060434713435505
883.0,1.7679578668133151,13.5,124.0,4.4505647417932713e-14,9.050754384587988e-15,2.111006169334806,-0.4242069464817633
883.0,1.7679578668133151,14.5,156.0,4.6819773536812405e-14,1.2486258304302975e-14,2.0702669276802705,-0.25993378519066823
883.0,1.7679578668133151,15.5,132.0,3.6547187157489076e-14,1.0818250032299135e-14,2.0851006079583354,-0.3866033322588326
883.0,1.7679578668133151,16.5,172.0,4.669734926903591e-14,1.3925394907514414e-14,2.057269636179709,-0.6505118308724691
883.0,1.7679578668133151,17.5,164.0,4.11572600992536e-14,1.4570906210228792e-14,2.0790001107490843,-0.9399781753540454
883.0,1.7679578668133151,18.5,188.0,4.240313969057573e-14,1.3533181221634501e-14,2.0360642692838753,-1.05455207573192
883.0,1.7679578668133151,19.5,180.0,3.4258577341569774e-14,1.186894399087492e-14,1.9349335177672797,-0.7560255084567344
883.0,1.7679578668133151,20.5,200.0,3.1620652092962144e-14,1.1948347854025262e-14,1.8526944225719548,-1.0707900722337163
883.0,1.7679578668133151,21.5,204.0,2.8514158925265456e-14,9.198493855179046e-15,1.7951669654535014,-1.2468616328162048
883.0,1.7679578668133151,22.5,196.0,2.5023952504752e-14,7.943360826823708e-15,1.717692287715872,-1.4421035854999638
883.0,1.7679578668133151,23.5,228.0,2.858733304803726e-14,7.864484077519527e-15,1.6357263627948022,-1.3098301252572633
883.0,1.7679578668133151,24.5,252.0,2.5693820429425912e-14,7.83575445234324e-15,1.6296511042562998,-1.4332331662487086
883.0,1.7679578668133151,25.5,252.0,2.1398185748052043e-14,9.608649166508984e-15,1.4929270091226778,-1.7251082444315544
883.0,1.7679578668133151,26.5,244.0,1.7935372049723734e-14,1.0419844139072398e-14,1.229431068937489,-1.7385667108506058
883.0,1.7679578668133151,27.5,260.0,1.9384311845211147e-14,1.077282009813998e-14,0.9497625637883337,-1.9586457089955227
883.0,1.7679578668133151,28.5,280.0,1.9623844802831507e-14,1.4005097574007753e-14,0.6442416892498753,-2.122644132424775
883.0,1.7679578668133151,29.5,300.0,2.1373159398410354e-14,2.049865884866629e-14,0.31139379425243624,-2.1771888165668067
883.0,1.7679578668133151,30.5,284.0,2.3876822053283735e-14,2.1631609698530263e-14,0.021357531500739522,-2.276926002858065
883.0,1.7679578668133151,31.5,292.0,2.8465666927589916e-14,2.2047855183277253e-14,-0.1112371797773471,-2.408643711818171
883.0,1.7679578668133151,32.5,316.0,3.147932912791095e-14,2.7228120397539718e-14,-0.25980286655863627,-2.378172631569999
883.0,1.7679578668133151,33.5,324.0,3.665396952862609e-14,2.974922700548435e-14,-0.3275002199944378,-2.339800879603518
883.0,1.7679578668133151,34.5,324.0,3.995630535237273e-14,2.968846818488909e-14,-0.3656673472675709,-2.39502663876019
883.0,1.7679578668133151,35.5,348.0,4.623496545384534e-14,3.371612112129482e-14,-0.37411454247685816,-2.5841155772813718
883.0,1.7679578668133151,36.5,352.0,4.674260006443344e-14,3.490597882495636e-14,-0.4151433816280559,-2.684561018207246
883.0,1.7679578668133151,37.5,372.0,5.246028049154012e-14,3.487392552025942e-14,-0.4520080704326744,-2.71674687438183
883.0,1.7679578668133151,38.5,372.0,5.3138006697131245e-14,3.611958685225622e-14,-0.4784556505356622,-2.8664691820688293
883.0,1.7679578668133151,39.5,340.0,5.0790533396549184e-14,3.557537110075406e-14,-0.47758888300647145,-2.947886025105576
884.0,1.7388817816783195,0.5,4.0,2.5222175254827634e-15,9.851552373036345e-16,2.226149590279618,1.5707963267948974
884.0,1.7388817816783195,1.5,12.0,2.5543475742983393e-14,3.3658863986801816e-16,2.075435682079826,2.344090046266747
884.0,1.7388817816783195,2.5,28.0,7.049602369303882e-14,3.004526122822121e-15,2.112133629661408,1.6523952066227314
884.0,1.7388817816783195,3.5,36.0,7.052995063082896e-14,5.633337874298152e-15,2.1592631511473153,2.6558998989755733
884.0,1.7388817816783195,4.5,40.0,6.561640416451245e-14,4.878498618583595e-15,2.1914474905544976,2.1344434404406813
884.0,1.7388817816783195,5.5,52.0,7.00926232702526e-14,2.5428829622340587e-15,2.1853173647070494,1.0391039021474124
884.0,1.7388817816783195,6.5,68.0,6.915627657221836e-14,3.0136826759049576e-15,2.1424526435120512,-0.4794691154189431
884.0,1.7388817816783195,7.5,68.0,6.120475329172747e-14,8.670154925537969e-15,2.1352595505626764,0.009788912421394218
884.0,1.7388817816783195,8.5,84.0,6.302479948440328e-14,4.562606803388978e-15,2.175888759164207,0.024908033892049614
884.0,1.7388817816783195,9.5,92.0,5.952809080617136e-14,1.7517358544955328e-15,2.1305602814884192,0.8250774662630153
884.0,1.7388817816783195,10.5,100.0,5.884982573068011e-14,3.61713904412482e-15,2.1159914416282413,0.36258321814904537
884.0,1.7388817816783195,11.5,108.0,5.485926682631387e-14,8.479672512685563e-15,2.1114151141985316,0.5176857033903298
884.0,1.7388817816783195,12.5,120.0,4.965857529083028e-14,1.0166252158105035e-14,2.0779436914159977,0.26775005180144984
884.0,1.7388817816783195,13.5,124.0,4.506038788729975e-14,1.0002154251740906e-14,2.050480555862002,-0.05304542685640298
