snapshot_t,lookbacktime,Rcenters,nparticles,amp1,amp2,phase1,phase2
908.5869562232645,908.5869562232645,908.5869562232645,908.5869562232645,908.5869562232645,908.5869562232645,908.5869562232645,908.5869562232645
941.4203505003741,941.4203505003741,941.4203505003741,941.4203505003741,941.4203505003741,941.4203505003741,941.4203505003741,941.4203505003741
966.2677261923634,966.2677261923634,966.2677261923634,966.2677261923634,966.2677261923634,966.2677261923634,966.2677261923634,966.2677261923634
966.3242818478936,966.3242818478936,966.3242818478936,966.3242818478936,966.3242818478936,966.3242818478936,966.3242818478936,966.3242818478936
954.0271016493201,954.0271016493201,954.0271016493201,954.0271016493201,954.0271016493201,954.0271016493201,954.0271016493201,954.0271016493201
971.825843968842,971.825843968842,971.825843968842,971.825843968842,971.825843968842,971.825843968842,971.825843968842,971.825843968842
998.0563513077376,998.0563513077376,998.0563513077376,998.0563513077376,998.0563513077376,998.0563513077376,998.0563513077376,998.0563513077376
1017.5840541798511,1017.5840541798511,1017.5840541798511,1017.5840541798511,1017.5840541798511,1017.5840541798511,1017.5840541798511,1017.5840541798511
1000.3188482447345,1000.3188482447345,1000.3188482447345,1000.3188482447345,1000.3188482447345,1000.3188482447345,1000.3188482447345,1000.3188482447345
1007.4789137309787,1007.4789137309787,1007.4789137309787,1007.4789137309787,1007.4789137309787,1007.4789137309787,1007.4789137309787,1007.4789137309787
1026.5228617660885,1026.5228617660885,1026.5228617660885,1026.5228617660885,1026.5228617660885,1026.5228617660885,1026.5228617660885,1026.5228617660885
1046.7023316171067,1046.7023316171067,1046.7023316171067,1046.7023316171067,1046.7023316171067,1046.7023316171067,1046.7023316171067,1046.7023316171067
1038.057846212118,1038.057846212118,1038.057846212118,1038.057846212118,1038.057846212118,1038.057846212118,1038.057846212118,1038.057846212118
1062.565665679029,1062.565665679029,1062.565665679029,1062.565665679029,1062.565665679029,1062.565665679029,1062.565665679029,1062.565665679029
1072.6695699334186,1072.6695699334186,1072.6695699334186,1072.6695699334186,1072.6695699334186,1072.6695699334186,1072.6695699334186,1072.6695699334186
1099.1470728582983,1099.1470728582983,1099.1470728582983,1099.1470728582983,1099.1470728582983,1099.1470728582983,1099.1470728582983,1099.1470728582983
1094.0991615253793,1094.0991615253793,1094.0991615253793,1094.0991615253793,1094.0991615253793,1094.0991615253793,1094.0991615253793,1094.0991615253793
1069.1175364937399,1069.1175364937399,1069.1175364937399,1069.1175364937399,1069.1175364937399,1069.1175364937399,1069.1175364937399,1069.1175364937399
691.59701396187,691.59701396187,691.59701396187,691.59701396187,691.59701396187,691.59701396187,691.59701396187,691.59701396187
697.4284439416157,697.4284439416157,697.4284439416157,697.4284439416157,697.4284439416157,697.4284439416157,697.4284439416157,697.4284439416157
718.2349506538512,718.2349506538512,718.2349506538512,718.2349506538512,718.2349506538512,718.2349506538512,718.2349506538512,718.2349506538512
728.833140177314,728.833140177314,728.833140177314,728.833140177314,728.833140177314,728.833140177314,728.833140177314,728.833140177314
729.271821820732,729.271821820732,729.271821820732,729.271821820732,729.271821820732,729.271821820732,729.271821820732,729.271821820732
747.941902642827,747.941902642827,747.941902642827,747.941902642827,747.941902642827,747.941902642827,747.941902642827,747.941902642827
765.9390998284141,765.9390998284141,765.9390998284141,765.9390998284141,765.9390998284141,765.9390998284141,765.9390998284141,765.9390998284141
766.5261204907781,766.5261204907781,766.5261204907781,766.5261204907781,766.5261204907781,766.5261204907781,766.5261204907781,766.5261204907781
783.4252367771608,783.4252367771608,783.4252367771608,783.4252367771608,783.4252367771608,783.4252367771608,783.4252367771608,783.4252367771608
792.1580407461063,792.1580407461063,792.1580407461063,792.1580407461063,792.1580407461063,792.1580407461063,792.1580407461063,792.1580407461063
796.0565213064749,796.0565213064749,796.0565213064749,796.0565213064749,796.0565213064749,796.0565213064749,796.0565213064749,796.0565213064749
809.544652639804,809.544652639804,809.544652639804,809.544652639804,809.544652639804,809.544652639804,809.544652639804,809.544652639804
819.7619217295162,819.7619217295162,819.7619217295162,819.7619217295162,819.7619217295162,819.7619217295162,819.7619217295162,819.7619217295162
827.8201705220667,827.8201705220667,827.8201705220667,827.8201705220667,827.8201705220667,827.8201705220667,827.8201705220667,827.8201705220667
859.0216519808503,859.0216519808503,859.0216519808503,859.0216519808503,859.0216519808503,859.0216519808503,859.0216519808503,859.0216519808503
833.610803532884,833.610803532884,833.610803532884,833.610803532884,833.610803532884,833.610803532884,833.610803532884,833.610803532884
878.090812550316,878.090812550316,878.090812550316,878.090812550316,878.090812550316,878.090812550316,878.090812550316,878.090812550316
867.7841020153744,867.7841020153744,867.7841020153744,867.7841020153744,867.7841020153744,867.7841020153744,867.7841020153744,867.7841020153744
887.0467544666333,887.0467544666333,887.0467544666333,887.0467544666333,887.0467544666333,887.0467544666333,887.0467544666333,887.0467544666333
890.8647278952975,890.8647278952975,890.8647278952975,890.8647278952975,890.8647278952975,890.8647278952975,890.8647278952975,890.8647278952975
911.666506496137,911.666506496137,911.666506496137,911.666506496137,911.666506496137,911.666506496137,911.666506496137,911.666506496137
911.365113094076,911.365113094076,911.365113094076,911.365113094076,911.365113094076,911.365113094076,911.365113094076,911.365113094076
910.5607045748682,910.5607045748682,910.5607045748682,910.5607045748682,910.5607045748682,910.5607045748682,910.5607045748682,910.5607045748682
943.3940988519778,943.3940988519778,943.3940988519778,943.3940988519778,943.3940988519778,943.3940988519778,943.3940988519778,943.3940988519778
968.2414745439671,968.2414745439671,968.2414745439671,968.2414745439671,968.2414745439671,968.2414745439671,968.2414745439671,968.2414745439671
968.2980301994974,968.2980301994974,968.2980301994974,968.2980301994974,968.2980301994974,968.2980301994974,968.2980301994974,968.2980301994974
956.0008500009238,956.0008500009238,956.0008500009238,956.0008500009238,956.0008500009238,956.0008500009238,956.0008500009238,956.0008500009238
973.7995923204458,973.7995923204458,973.7995923204458,973.7995923204458,973.7995923204458,973.7995923204458,973.7995923204458,973.7995923204458
1000.0300996593413,1000.0300996593413,1000.0300996593413,1000.0300996593413,1000.0300996593413,1000.0300996593413,1000.0300996593413,1000.0300996593413
1019.5578025314549,1019.5578025314549,1019.5578025314549,1019.5578025314549,1019.5578025314549,1019.5578025314549,1019.5578025314549,1019.5578025314549
1002.2925965963382,1002.2925965963382,1002.2925965963382,1002.2925965963382,1002.2925965963382,1002.2925965963382,1002.2925965963382,1002.2925965963382
1009.4526620825824,1009.4526620825824,1009.4526620825824,1009.4526620825824,1009.4526620825824,1009.4526620825824,1009.4526620825824,1009.4526620825824
1028.4966101176922,1028.4966101176922,1028.4966101176922,1028.4966101176922,1028.4966101176922,1028.4966101176922,1028.4966101176922,1028.4966101176922
1048.6760799687104,1048.6760799687104,1048.6760799687104,1048.6760799687104,1048.6760799687104,1048.6760799687104,1048.6760799687104,1048.6760799687104
1040.0315945637217,1040.0315945637217,1040.0315945637217,1040.0315945637217,1040.0315945637217,1040.0315945637217,1040.0315945637217,1040.0315945637217
1064.5394140306328,1064.5394140306328,1064.5394140306328,1064.5394140306328,1064.5394140306328,1064.5394140306328,1064.5394140306328,1064.5394140306328
1074.6433182850224,1074.6433182850224,1074.6433182850224,1074.6433182850224,1074.6433182850224,1074.6433182850224,1074.6433182850224,1074.6433182850224
1101.120821209902,1101.120821209902,1101.120821209902,1101.120821209902,1101.120821209902,1101.120821209902,1101.120821209902,1101.120821209902
1096.072909876983,1096.072909876983,1096.072909876983,1096.072909876983,1096.072909876983,1096.072909876983,1096.072909876983,1096.072909876983
1071.0912848453436,1071.0912848453436,1071.0912848453436,1071.0912848453436,1071.0912848453436,1071.0912848453436,1071.0912848453436,1071.0912848453436
692.5706706553846,692.5706706553846,692.5706706553846,692.5706706553846,692.5706706553846,692.5706706553846,692.5706706553846,692.5706706553846
698.4021006351303,698.4021006351303,698.4021006351303,698.4021006351303,698.4021006351303,698.4021006351303,698.4021006351303,698.4021006351303
719.2086073473658,719.2086073473658,719.2086073473658,719.2086073473658,719.2086073473658,719.2086073473658,719.2086073473658,719.2086073473658
729.8067968708286,729.8067968708286,729.8067968708286,729.8067968708286,729.8067968708286,729.8067968708286,729.8067968708286,729.8067968708286
730.2454785142467,730.2454785142467,730.2454785142467,730.2454785142467,730.2454785142467,730.2454785142467,730.2454785142467,730.2454785142467
748.9155593363416,748.9155593363416,748.9155593363416,748.9155593363416,748.9155593363416,748.9155593363416,748.9155593363416,748.9155593363416
766.9127565219287,766.9127565219287,766.9127565219287,766.9127565219287,766.9127565219287,766.9127565219287,766.9127565219287,766.9127565219287
767.4997771842927,767.4997771842927,767.4997771842927,767.4997771842927,767.4997771842927,767.4997771842927,767.4997771842927,767.4997771842927
784.3988934706754,784.3988934706754,784.3988934706754,784.3988934706754,784.3988934706754,784.3988934706754,784.3988934706754,784.3988934706754
793.1316974396209,793.1316974396209,793.1316974396209,793.1316974396209,793.1316974396209,793.1316974396209,793.1316974396209,793.1316974396209
797.0301779999895,797.0301779999895,797.0301779999895,797.0301779999895,797.0301779999895,797.0301779999895,797.0301779999895,797.0301779999895
810.5183093333186,810.5183093333186,810.5183093333186,810.5183093333186,810.5183093333186,810.5183093333186,810.5183093333186,810.5183093333186
820.7355784230308,820.7355784230308,820.7355784230308,820.7355784230308,820.7355784230308,820.7355784230308,820.7355784230308,820.7355784230308
828.7938272155814,828.7938272155814,828.7938272155814,828.7938272155814,828.7938272155814,828.7938272155814,828.7938272155814,828.7938272155814
859.9953086743649,859.9953086743649,859.9953086743649,859.9953086743649,859.9953086743649,859.9953086743649,859.9953086743649,859.9953086743649
834.5844602263986,834.5844602263986,834.5844602263986,834.5844602263986,834.5844602263986,834.5844602263986,834.5844602263986,834.5844602263986
879.0644692438306,879.0644692438306,879.0644692438306,879.0644692438306,879.0644692438306,879.0644692438306,879.0644692438306,879.0644692438306
868.757758708889,868.757758708889,868.757758708889,868.757758708889,868.757758708889,868.757758708889,868.757758708889,868.757758708889
888.0204111601479,888.0204111601479,888.0204111601479,888.0204111601479,888.0204111601479,888.0204111601479,888.0204111601479,888.0204111601479
891.8383845888121,891.8383845888121,891.8383845888121,891.8383845888121,891.8383845888121,891.8383845888121,891.8383845888121,891.8383845888121
912.6401631896516,912.6401631896516,912.6401631896516,912.6401631896516,912.6401631896516,912.6401631896516,912.6401631896516,912.6401631896516
912.3387697875906,912.3387697875906,912.3387697875906,912.3387697875906,912.3387697875906,912.3387697875906,912.3387697875906,912.3387697875906
911.5343612683828,911.5343612683828,911.5343612683828,911.5343612683828,911.5343612683828,911.5343612683828,911.5343612683828,911.5343612683828
944.3677555454924,944.3677555454924,944.3677555454924,944.3677555454924,944.3677555454924,944.3677555454924,944.3677555454924,944.3677555454924
969.2151312374817,969.2151312374817,969.2151312374817,969.2151312374817,969.2151312374817,969.2151312374817,969.2151312374817,969.2151312374817
969.271686893012,969.271686893012,969.271686893012,969.271686893012,969.271686893012,969.271686893012,969.271686893012,969.271686893012
956.9745066944384,956.9745066944384,956.9745066944384,956.9745066944384,956.9745066944384,956.9745066944384,956.9745066944384,956.9745066944384
974.7732490139604,974.7732490139604,974.7732490139604,974.7732490139604,974.7732490139604,974.7732490139604,974.7732490139604,974.7732490139604
1001.0037563528559,1001.0037563528559,1001.0037563528559,1001.0037563528559,1001.0037563528559,1001.0037563528559,1001.0037563528559,1001.0037563528559
1020.5314592249695,1020.5314592249695,1020.5314592249695,1020.5314592249695,1020.5314592249695,1020.5314592249695,1020.5314592249695,1020.5314592249695
1003.2662532898528,1003.2662532898528,1003.2662532898528,1003.2662532898528,1003.2662532898528,1003.2662532898528,1003.2662532898528,1003.2662532898528
1010.426318776097,1010.426318776097,1010.426318776097,1010.426318776097,1010.426318776097,1010.426318776097,1010.426318776097,1010.426318776097
1029.4702668112066,1029.4702668112066,1029.4702668112066,1029.4702668112066,1029.4702668112066,1029.4702668112066,1029.4702668112066,1029.4702668112066
1049.6497366622248,1049.6497366622248,1049.6497366622248,1049.6497366622248,1049.6497366622248,1049.6497366622248,1049.6497366622248,1049.6497366622248
1041.005251257236,1041.005251257236,1041.005251257236,1041.005251257236,1041.005251257236,1041.005251257236,1041.005251257236,1041.005251257236
1065.5130707241472,1065.5130707241472,1065.5130707241472,1065.5130707241472,1065.5130707241472,1065.5130707241472,1065.5130707241472,1065.5130707241472
1075.6169749785367,1075.6169749785367,1075.6169749785367,1075.6169749785367,1075.6169749785367,1075.6169749785367,1075.6169749785367,1075.6169749785367
1102.0944779034164,1102.0944779034164,1102.0944779034164,1102.0944779034164,1102.0944779034164,1102.0944779034164,1102.0944779034164,1102.0944779034164
1097.0465665704974,1097.0465665704974,1097.0465665704974,1097.0465665704974,1097.0465665704974,1097.0465665704974,1097.0465665704974,1097.0465665704974
1072.064941538858,1072.064941538858,1072.064941538858,1072.064941538858,1072.064941538858,1072.064941538858,1072.064941538858,1072.064941538858
694.5441674905303,694.5441674905303,694.5441674905303,694.5441674905303,694.5441674905303,694.5441674905303,694.5441674905303,694.5441674905303
700.375597470276,700.375597470276,700.375597470276,700.375597470276,700.375597470276,700.375597470276,700.375597470276,700.375597470276
721.1821041825116,721.1821041825116,721.1821041825116,721.1821041825116,721.1821041825116,721.1821041825116,721.1821041825116,721.1821041825116
731.7802937059744,731.7802937059744,731.7802937059744,731.7802937059744,731.7802937059744,731.7802937059744,731.7802937059744,731.7802937059744
732.2189753493924,732.2189753493924,732.2189753493924,732.2189753493924,732.2189753493924,732.2189753493924,732.2189753493924,732.2189753493924
750.8890561714874,750.8890561714874,750.8890561714874,750.8890561714874,750.8890561714874,750.8890561714874,750.8890561714874,750.8890561714874
768.8862533570745,768.8862533570745,768.8862533570745,768.8862533570745,768.8862533570745,768.8862533570745,768.8862533570745,768.8862533570745
769.4732740194385,769.4732740194385,769.4732740194385,769.4732740194385,769.4732740194385,769.4732740194385,769.4732740194385,769.4732740194385
786.3723903058211,786.3723903058211,786.3723903058211,786.3723903058211,786.3723903058211,786.3723903058211,786.3723903058211,786.3723903058211
795.1051942747666,795.1051942747666,795.1051942747666,795.1051942747666,795.1051942747666,795.1051942747666,795.1051942747666,795.1051942747666
799.0036748351353,799.0036748351353,799.0036748351353,799.0036748351353,799.0036748351353,799.0036748351353,799.0036748351353,799.0036748351353
812.4918061684644,812.4918061684644,812.4918061684644,812.4918061684644,812.4918061684644,812.4918061684644,812.4918061684644,812.4918061684644
822.7090752581765,822.7090752581765,822.7090752581765,822.7090752581765,822.7090752581765,822.7090752581765,822.7090752581765,822.7090752581765
830.7673240507271,830.7673240507271,830.7673240507271,830.7673240507271,830.7673240507271,830.7673240507271,830.7673240507271,830.7673240507271
861.9688055095106,861.9688055095106,861.9688055095106,861.9688055095106,861.9688055095106,861.9688055095106,861.9688055095106,861.9688055095106
836.5579570615444,836.5579570615444,836.5579570615444,836.5579570615444,836.5579570615444,836.5579570615444,836.5579570615444,836.5579570615444
881.0379660789763,881.0379660789763,881.0379660789763,881.0379660789763,881.0379660789763,881.0379660789763,881.0379660789763,881.0379660789763
870.7312555440348,870.7312555440348,870.7312555440348,870.7312555440348,870.7312555440348,870.7312555440348,870.7312555440348,870.7312555440348
889.9939079952936,889.9939079952936,889.9939079952936,889.9939079952936,889.9939079952936,889.9939079952936,889.9939079952936,889.9939079952936
893.8118814239579,893.8118814239579,893.8118814239579,893.8118814239579,893.8118814239579,893.8118814239579,893.8118814239579,893.8118814239579
914.6136600247974,914.6136600247974,914.6136600247974,914.6136600247974,914.6136600247974,914.6136600247974,914.6136600247974,914.6136600247974
914.3122666227364,914.3122666227364,914.3122666227364,914.3122666227364,914.3122666227364,914.3122666227364,914.3122666227364,914.3122666227364
913.5078581035285,913.5078581035285,913.5078581035285,913.5078581035285,913.5078581035285,913.5078581035285,913.5078581035285,913.5078581035285
946.3412523806381,946.3412523806381,946.3412523806381,946.3412523806381,946.3412523806381,946.3412523806381,946.3412523806381,946.3412523806381
971.1886280726275,971.1886280726275,971.1886280726275,971.1886280726275,971.1886280726275,971.1886280726275,971.1886280726275,971.1886280726275
971.2451837281577,971.2451837281577,971.2451837281577,971.2451837281577,971.2451837281577,971.2451837281577,971.2451837281577,971.2451837281577
958.9480035295842,958.9480035295842,958.9480035295842,958.9480035295842,958.9480035295842,958.9480035295842,958.9480035295842,958.9480035295842
976.7467458491061,976.7467458491061,976.7467458491061,976.7467458491061,976.7467458491061,976.7467458491061,976.7467458491061,976.7467458491061
1002.9772531880017,1002.9772531880017,1002.9772531880017,1002.9772531880017,1002.9772531880017,1002.9772531880017,1002.9772531880017,1002.9772531880017
1022.5049560601152,1022.5049560601152,1022.5049560601152,1022.5049560601152,1022.5049560601152,1022.5049560601152,1022.5049560601152,1022.5049560601152
1005.2397501249985,1005.2397501249985,1005.2397501249985,1005.2397501249985,1005.2397501249985,1005.2397501249985,1005.2397501249985,1005.2397501249985
1012.3998156112427,1012.3998156112427,1012.3998156112427,1012.3998156112427,1012.3998156112427,1012.3998156112427,1012.3998156112427,1012.3998156112427
1031.4437636463524,1031.4437636463524,1031.4437636463524,1031.4437636463524,1031.4437636463524,1031.4437636463524,1031.4437636463524,1031.4437636463524
1051.6232334973706,1051.6232334973706,1051.6232334973706,1051.6232334973706,1051.6232334973706,1051.6232334973706,1051.6232334973706,1051.6232334973706
1042.978748092382,1042.978748092382,1042.978748092382,1042.978748092382,1042.978748092382,1042.978748092382,1042.978748092382,1042.978748092382
1067.486567559293,1067.486567559293,1067.486567559293,1067.486567559293,1067.486567559293,1067.486567559293,1067.486567559293,1067.486567559293
1077.5904718136826,1077.5904718136826,1077.5904718136826,1077.5904718136826,1077.5904718136826,1077.5904718136826,1077.5904718136826,1077.5904718136826
1104.0679747385623,1104.0679747385623,1104.0679747385623,1104.0679747385623,1104.0679747385623,1104.0679747385623,1104.0679747385623,1104.0679747385623
1099.0200634056432,1099.0200634056432,1099.0200634056432,1099.0200634056432,1099.0200634056432,1099.0200634056432,1099.0200634056432,1099.0200634056432
1074.0384383740038,1074.0384383740038,1074.0384383740038,1074.0384383740038,1074.0384383740038,1074.0384383740038,1074.0384383740038,1074.0384383740038
697.490819853747,697.490819853747,697.490819853747,697.490819853747,697.490819853747,697.490819853747,697.490819853747,697.490819853747
703.3222498334927,703.3222498334927,703.3222498334927,703.3222498334927,703.3222498334927,703.3222498334927,703.3222498334927,703.3222498334927
724.1287565457283,724.1287565457283,724.1287565457283,724.1287565457283,724.1287565457283,724.1287565457283,724.1287565457283,724.1287565457283
734.7269460691911,734.7269460691911,734.7269460691911,734.7269460691911,734.7269460691911,734.7269460691911,734.7269460691911,734.7269460691911
735.1656277126091,735.1656277126091,735.1656277126091,735.1656277126091,735.1656277126091,735.1656277126091,735.1656277126091,735.1656277126091
753.835708534704,753.835708534704,753.835708534704,753.835708534704,753.835708534704,753.835708534704,753.835708534704,753.835708534704
771.8329057202911,771.8329057202911,771.8329057202911,771.8329057202911,771.8329057202911,771.8329057202911,771.8329057202911,771.8329057202911
772.4199263826551,772.4199263826551,772.4199263826551,772.4199263826551,772.4199263826551,772.4199263826551,772.4199263826551,772.4199263826551
789.3190426690378,789.3190426690378,789.3190426690378,789.3190426690378,789.3190426690378,789.3190426690378,789.3190426690378,789.3190426690378
798.0518466379833,798.0518466379833,798.0518466379833,798.0518466379833,798.0518466379833,798.0518466379833,798.0518466379833,798.0518466379833
801.9503271983519,801.9503271983519,801.9503271983519,801.9503271983519,801.9503271983519,801.9503271983519,801.9503271983519,801.9503271983519
815.438458531681,815.438458531681,815.438458531681,815.438458531681,815.438458531681,815.438458531681,815.438458531681,815.438458531681
825.6557276213932,825.6557276213932,825.6557276213932,825.6557276213932,825.6557276213932,825.6557276213932,825.6557276213932,825.6557276213932
833.7139764139438,833.7139764139438,833.7139764139438,833.7139764139438,833.7139764139438,833.7139764139438,833.7139764139438,833.7139764139438
864.9154578727273,864.9154578727273,864.9154578727273,864.9154578727273,864.9154578727273,864.9154578727273,864.9154578727273,864.9154578727273
839.504609424761,839.504609424761,839.504609424761,839.504609424761,839.504609424761,839.504609424761,839.504609424761,839.504609424761
883.984618442193,883.984618442193,883.984618442193,883.984618442193,883.984618442193,883.984618442193,883.984618442193,883.984618442193
873.6779079072514,873.6779079072514,873.6779079072514,873.6779079072514,873.6779079072514,873.6779079072514,873.6779079072514,873.6779079072514
892.9405603585103,892.9405603585103,892.9405603585103,892.9405603585103,892.9405603585103,892.9405603585103,892.9405603585103,892.9405603585103
896.7585337871745,896.7585337871745,896.7585337871745,896.7585337871745,896.7585337871745,896.7585337871745,896.7585337871745,896.7585337871745
917.560312388014,917.560312388014,917.560312388014,917.560312388014,917.560312388014,917.560312388014,917.560312388014,917.560312388014
917.2589189859531,917.2589189859531,917.2589189859531,917.2589189859531,917.2589189859531,917.2589189859531,917.2589189859531,917.2589189859531
916.4545104667452,916.4545104667452,916.4545104667452,916.4545104667452,916.4545104667452,916.4545104667452,916.4545104667452,916.4545104667452
949.2879047438548,949.2879047438548,949.2879047438548,949.2879047438548,949.2879047438548,949.2879047438548,949.2879047438548,949.2879047438548
974.1352804358442,974.1352804358442,974.1352804358442,974.1352804358442,974.1352804358442,974.1352804358442,974.1352804358442,974.1352804358442
974.1918360913744,974.1918360913744,974.1918360913744,974.1918360913744,974.1918360913744,974.1918360913744,974.1918360913744,974.1918360913744
961.8946558928009,961.8946558928009,961.8946558928009,961.8946558928009,961.8946558928009,961.8946558928009,961.8946558928009,961.8946558928009
979.6933982123228,979.6933982123228,979.6933982123228,979.6933982123228,979.6933982123228,979.6933982123228,979.6933982123228,979.6933982123228
1005.9239055512184,1005.9239055512184,1005.9239055512184,1005.9239055512184,1005.9239055512184,1005.9239055512184,1005.9239055512184,1005.9239055512184
1025.451608423332,1025.451608423332,1025.451608423332,1025.451608423332,1025.451608423332,1025.451608423332,1025.451608423332,1025.451608423332
1008.1864024882152,1008.1864024882152,1008.1864024882152,1008.1864024882152,1008.1864024882152,1008.1864024882152,1008.1864024882152,1008.1864024882152
1015.3464679744594,1015.3464679744594,1015.3464679744594,1015.3464679744594,1015.3464679744594,1015.3464679744594,1015.3464679744594,1015.3464679744594
1034.3904160095692,1034.3904160095692,1034.3904160095692,1034.3904160095692,1034.3904160095692,1034.3904160095692,1034.3904160095692,1034.3904160095692
1054.5698858605874,1054.5698858605874,1054.5698858605874,1054.5698858605874,1054.5698858605874,1054.5698858605874,1054.5698858605874,1054.5698858605874
1045.9254004555987,1045.9254004555987,1045.9254004555987,1045.9254004555987,1045.9254004555987,1045.9254004555987,1045.9254004555987,1045.9254004555987
1070.4332199225098,1070.4332199225098,1070.4332199225098,1070.4332199225098,1070.4332199225098,1070.4332199225098,1070.4332199225098,1070.4332199225098
1080.5371241768994,1080.5371241768994,1080.5371241768994,1080.5371241768994,1080.5371241768994,1080.5371241768994,1080.5371241768994,1080.5371241768994
1107.014627101779,1107.014627101779,1107.014627101779,1107.014627101779,1107.014627101779,1107.014627101779,1107.014627101779,1107.014627101779
1101.96671576886,1101.96671576886,1101.96671576886,1101.96671576886,1101.96671576886,1101.96671576886,1101.96671576886,1101.96671576886
1076.9850907372206,1076.9850907372206,1076.9850907372206,1076.9850907372206,1076.9850907372206,1076.9850907372206,1076.9850907372206,1076.9850907372206
699.4612410085905,699.4612410085905,699.4612410085905,699.4612410085905,699.4612410085905,699.4612410085905,699.4612410085905,699.4612410085905
705.2926709883362,705.2926709883362,705.2926709883362,705.2926709883362,705.2926709883362,705.2926709883362,705.2926709883362,705.2926709883362
726.0991777005718,726.0991777005718,726.0991777005718,726.0991777005718,726.0991777005718,726.0991777005718,726.0991777005718,726.0991777005718
736.6973672240346,736.6973672240346,736.6973672240346,736.6973672240346,736.6973672240346,736.6973672240346,736.6973672240346,736.6973672240346
737.1360488674526,737.1360488674526,737.1360488674526,737.1360488674526,737.1360488674526,737.1360488674526,737.1360488674526,737.1360488674526
755.8061296895476,755.8061296895476,755.8061296895476,755.8061296895476,755.8061296895476,755.8061296895476,755.8061296895476,755.8061296895476
773.8033268751346,773.8033268751346,773.8033268751346,773.8033268751346,773.8033268751346,773.8033268751346,773.8033268751346,773.8033268751346
774.3903475374987,774.3903475374987,774.3903475374987,774.3903475374987,774.3903475374987,774.3903475374987,774.3903475374987,774.3903475374987
791.2894638238813,791.2894638238813,791.2894638238813,791.2894638238813,791.2894638238813,791.2894638238813,791.2894638238813,791.2894638238813
800.0222677928268,800.0222677928268,800.0222677928268,800.0222677928268,800.0222677928268,800.0222677928268,800.0222677928268,800.0222677928268
803.9207483531954,803.9207483531954,803.9207483531954,803.9207483531954,803.9207483531954,803.9207483531954,803.9207483531954,803.9207483531954
817.4088796865245,817.4088796865245,817.4088796865245,817.4088796865245,817.4088796865245,817.4088796865245,817.4088796865245,817.4088796865245
827.6261487762367,827.6261487762367,827.6261487762367,827.6261487762367,827.6261487762367,827.6261487762367,827.6261487762367,827.6261487762367
835.6843975687873,835.6843975687873,835.6843975687873,835.6843975687873,835.6843975687873,835.6843975687873,835.6843975687873,835.6843975687873
866.8858790275708,866.8858790275708,866.8858790275708,866.8858790275708,866.8858790275708,866.8858790275708,866.8858790275708,866.8858790275708
841.4750305796045,841.4750305796045,841.4750305796045,841.4750305796045,841.4750305796045,841.4750305796045,841.4750305796045,841.4750305796045
885.9550395970365,885.9550395970365,885.9550395970365,885.9550395970365,885.9550395970365,885.9550395970365,885.9550395970365,885.9550395970365
875.648329062095,875.648329062095,875.648329062095,875.648329062095,875.648329062095,875.648329062095,875.648329062095,875.648329062095
894.9109815133538,894.9109815133538,894.9109815133538,894.9109815133538,894.9109815133538,894.9109815133538,894.9109815133538,894.9109815133538
898.728954942018,898.728954942018,898.728954942018,898.728954942018,898.728954942018,898.728954942018,898.728954942018,898.728954942018
919.5307335428575,919.5307335428575,919.5307335428575,919.5307335428575,919.5307335428575,919.5307335428575,919.5307335428575,919.5307335428575
919.2293401407966,919.2293401407966,919.2293401407966,919.2293401407966,919.2293401407966,919.2293401407966,919.2293401407966,919.2293401407966
918.4249316215887,918.4249316215887,918.4249316215887,918.4249316215887,918.4249316215887,918.4249316215887,918.4249316215887,918.4249316215887
951.2583258986983,951.2583258986983,951.2583258986983,951.2583258986983,951.2583258986983,951.2583258986983,951.2583258986983,951.2583258986983
976.1057015906877,976.1057015906877,976.1057015906877,976.1057015906877,976.1057015906877,976.1057015906877,976.1057015906877,976.1057015906877
976.1622572462179,976.1622572462179,976.1622572462179,976.1622572462179,976.1622572462179,976.1622572462179,976.1622572462179,976.1622572462179
963.8650770476444,963.8650770476444,963.8650770476444,963.8650770476444,963.8650770476444,963.8650770476444,963.8650770476444,963.8650770476444
981.6638193671663,981.6638193671663,981.6638193671663,981.6638193671663,981.6638193671663,981.6638193671663,981.6638193671663,981.6638193671663
1007.8943267060619,1007.8943267060619,1007.8943267060619,1007.8943267060619,1007.8943267060619,1007.8943267060619,1007.8943267060619,1007.8943267060619
1027.4220295781754,1027.4220295781754,1027.4220295781754,1027.4220295781754,1027.4220295781754,1027.4220295781754,1027.4220295781754,1027.4220295781754
1010.1568236430587,1010.1568236430587,1010.1568236430587,1010.1568236430587,1010.1568236430587,1010.1568236430587,1010.1568236430587,1010.1568236430587
1017.3168891293029,1017.3168891293029,1017.3168891293029,1017.3168891293029,1017.3168891293029,1017.3168891293029,1017.3168891293029,1017.3168891293029
1036.3608371644125,1036.3608371644125,1036.3608371644125,1036.3608371644125,1036.3608371644125,1036.3608371644125,1036.3608371644125,1036.3608371644125
1056.5403070154307,1056.5403070154307,1056.5403070154307,1056.5403070154307,1056.5403070154307,1056.5403070154307,1056.5403070154307,1056.5403070154307
1047.895821610442,1047.895821610442,1047.895821610442,1047.895821610442,1047.895821610442,1047.895821610442,1047.895821610442,1047.895821610442
1072.403641077353,1072.403641077353,1072.403641077353,1072.403641077353,1072.403641077353,1072.403641077353,1072.403641077353,1072.403641077353
